id,jozz,sura_no,page,aya_no
5169,28,61,552,6
5170,28,61,552,7
5171,28,61,552,8
5172,28,61,552,9
5173,28,61,552,10
5174,28,61,552,11
5175,28,61,552,12
5176,28,61,552,13
5177,28,61,552,14
5178,28,62,553,1
5179,28,62,553,2
5180,28,62,553,3
5181,28,62,553,4
5182,28,62,553,5
5183,28,62,553,6
5184,28,62,553,7
5185,28,62,553,8
5186,28,62,554,9
5187,28,62,554,10
5188,28,62,554,11
5189,28,63,554,1
5190,28,63,554,2
5191,28,63,554,3
5192,28,63,554,4
5193,28,63,555,5
5194,28,63,555,6
5195,28,63,555,7
5196,28,63,555,8
5197,28,63,555,9
5198,28,63,555,10
5199,28,63,555,11
5200,28,64,556,1
5201,28,64,556,2
5202,28,64,556,3
5203,28,64,556,4
5204,28,64,556,5
5205,28,64,556,6
5206,28,64,556,7
5207,28,64,556,8
5208,28,64,556,9
5209,28,64,557,10
5210,28,64,557,11
5211,28,64,557,12
5212,28,64,557,13
5213,28,64,557,14
5214,28,64,557,15
5215,28,64,557,16
5216,28,64,557,17
5217,28,64,557,18
5218,28,65,558,1
5219,28,65,558,2
5220,28,65,558,3
5221,28,65,558,4
5222,28,65,558,5
5223,28,65,559,6
5224,28,65,559,7
5225,28,65,559,8
5226,28,65,559,9
5227,28,65,559,10
5228,28,65,559,11
5229,28,65,559,12
5230,28,66,560,1
5231,28,66,560,2
5232,28,66,560,3
5233,28,66,560,4
5234,28,66,560,5
5235,28,66,560,6
5236,28,66,560,7
5237,28,66,561,8
5238,28,66,561,9
5239,28,66,561,10
5240,28,66,561,11
5241,28,66,561,12
5242,29,67,562,1
5243,29,67,562,2
5244,29,67,562,3
5245,29,67,562,4
5246,29,67,562,5
5247,29,67,562,6
5248,29,67,562,7
5249,29,67,562,8
5250,29,67,562,9
5251,29,67,562,10
5252,29,67,562,11
5253,29,67,562,12
5254,29,67,563,13
5255,29,67,563,14
5256,29,67,563,15
5257,29,67,563,16
5258,29,67,563,17
5259,29,67,563,18
5260,29,67,563,19
5261,29,67,563,20
5262,29,67,563,21
5263,29,67,563,22
5264,29,67,563,23
5265,29,67,563,24
5266,29,67,563,25
5267,29,67,563,26
5268,29,67,564,27
5269,29,67,564,28
5270,29,67,564,29
5271,29,67,564,30
5272,29,68,564,1
5273,29,68,564,2
5274,29,68,564,3
5275,29,68,564,4
5276,29,68,564,5
5277,29,68,564,6
5278,29,68,564,7
5279,29,68,564,8
5280,29,68,564,9
5281,29,68,564,10
5282,29,68,564,11
5283,29,68,564,12
5284,29,68,564,13
5285,29,68,564,14
5286,29,68,564,15
5287,29,68,564,16
5288,29,68,565,17
5289,29,68,565,18
5290,29,68,565,19
5291,29,68,565,20
5292,29,68,565,21
5293,29,68,565,22
5294,29,68,565,23
5295,29,68,565,24
5296,29,68,565,25
5297,29,68,565,26
5298,29,68,565,27
5299,29,68,565,28
5300,29,68,565,29
5301,29,68,565,30
5302,29,68,565,31
5303,29,68,565,32
5304,29,68,565,33
5305,29,68,565,34
5306,29,68,565,35
5307,29,68,565,36
5308,29,68,565,37
5309,29,68,565,38
5310,29,68,565,39
5311,29,68,565,40
5312,29,68,565,41
5313,29,68,565,42
5314,29,68,566,43
5315,29,68,566,44
5316,29,68,566,45
5317,29,68,566,46
5318,29,68,566,47
5319,29,68,566,48
5320,29,68,566,49
5321,29,68,566,50
5322,29,68,566,51
5323,29,68,566,52
5324,29,69,566,1
5325,29,69,566,2
5326,29,69,566,3
5327,29,69,566,4
5328,29,69,566,5
5329,29,69,566,6
5330,29,69,566,7
5331,29,69,566,8
5332,29,69,567,9
5333,29,69,567,10
5334,29,69,567,11
5335,29,69,567,12
5336,29,69,567,13
5337,29,69,567,14
5338,29,69,567,15
5339,29,69,567,16
5340,29,69,567,17
5341,29,69,567,18
5342,29,69,567,19
5343,29,69,567,20
5344,29,69,567,21
5345,29,69,567,22
5346,29,69,567,23
5347,29,69,567,24
5348,29,69,567,25
5349,29,69,567,26
5350,29,69,567,27
5351,29,69,567,28
5352,29,69,567,29
5353,29,69,567,30
5354,29,69,567,31
5355,29,69,567,32
5356,29,69,567,33
5357,29,69,567,34
5358,29,69,567,35
5359,29,69,568,36
5360,29,69,568,37
5361,29,69,568,38
5362,29,69,568,39
5363,29,69,568,40
5364,29,69,568,41
5365,29,69,568,42
5366,29,69,568,43
5367,29,69,568,44
5368,29,69,568,45
5369,29,69,568,46
5370,29,69,568,47
5371,29,69,568,48
5372,29,69,568,49
5373,29,69,568,50
5374,29,69,568,51
5375,29,69,568,52
5376,29,70,568,1
5377,29,70,568,2
5378,29,70,568,3
5379,29,70,568,4
5380,29,70,568,5
5381,29,70,568,6
5382,29,70,568,7
5383,29,70,568,8
5384,29,70,568,9
5385,29,70,568,10
5386,29,70,569,11
5387,29,70,569,12
5388,29,70,569,13
5389,29,70,569,14
5390,29,70,569,15
5391,29,70,569,16
5392,29,70,569,17
5393,29,70,569,18
5394,29,70,569,19
5395,29,70,569,20
5396,29,70,569,21
5397,29,70,569,22
5398,29,70,569,23
5399,29,70,569,24
5400,29,70,569,25
5401,29,70,569,26
5402,29,70,569,27
5403,29,70,569,28
5404,29,70,569,29
5405,29,70,569,30
5406,29,70,569,31
5407,29,70,569,32
5408,29,70,569,33
5409,29,70,569,34
5410,29,70,569,35
5411,29,70,569,36
5412,29,70,569,37
5413,29,70,569,38
5414,29,70,569,39
5415,29,70,569,40
5416,29,70,570,41
5417,29,70,570,42
5418,29,70,570,43
5419,29,70,570,44
5420,29,71,570,1
5421,29,71,570,2
5422,29,71,570,3
5423,29,71,570,4
5424,29,71,570,5
5425,29,71,570,6
5426,29,71,570,7
5427,29,71,570,8
5428,29,71,570,9
5429,29,71,570,10
5430,29,71,571,11
5431,29,71,571,12
5432,29,71,571,13
5433,29,71,571,14
5434,29,71,571,15
5435,29,71,571,16
5436,29,71,571,17
5437,29,71,571,18
5438,29,71,571,19
5439,29,71,571,20
5440,29,71,571,21
5441,29,71,571,22
5442,29,71,571,23
5443,29,71,571,24
5444,29,71,571,25
5445,29,71,571,26
5446,29,71,571,27
5447,29,71,571,28
5448,29,72,572,1
5449,29,72,572,2
5450,29,72,572,3
5451,29,72,572,4
5452,29,72,572,5
5453,29,72,572,6
5454,29,72,572,7
5455,29,72,572,8
5456,29,72,572,9
5457,29,72,572,10
5458,29,72,572,11
5459,29,72,572,12
5460,29,72,572,13
5461,29,72,573,14
5462,29,72,573,15
5463,29,72,573,16
5464,29,72,573,17
5465,29,72,573,18
5466,29,72,573,19
5467,29,72,573,20
5468,29,72,573,21
5469,29,72,573,22
5470,29,72,573,23
5471,29,72,573,24
5472,29,72,573,25
5473,29,72,573,26
5474,29,72,573,27
5475,29,72,573,28
5476,29,73,574,1
5477,29,73,574,2
5478,29,73,574,3
5479,29,73,574,4
5480,29,73,574,5
5481,29,73,574,6
5482,29,73,574,7
5483,29,73,574,8
5484,29,73,574,9
5485,29,73,574,10
5486,29,73,574,11
5487,29,73,574,12
5488,29,73,574,13
5489,29,73,574,14
5490,29,73,574,15
5491,29,73,574,16
5492,29,73,574,17
5493,29,73,574,18
5494,29,73,574,19
5495,29,73,575,20
5496,29,74,575,1
5497,29,74,575,2
5498,29,74,575,3
5499,29,74,575,4
5500,29,74,575,5
5501,29,74,575,6
5502,29,74,575,7
5503,29,74,575,8
5504,29,74,575,9
5505,29,74,575,10
5506,29,74,575,11
5507,29,74,575,12
5508,29,74,575,13
5509,29,74,575,14
5510,29,74,575,15
5511,29,74,575,16
5512,29,74,575,17
5513,29,74,575,18
5514,29,74,576,19
5515,29,74,576,20
5516,29,74,576,21
5517,29,74,576,22
5518,29,74,576,23
5519,29,74,576,24
5520,29,74,576,25
5521,29,74,576,26
5522,29,74,576,27
5523,29,74,576,28
5524,29,74,576,29
5525,29,74,576,30
5526,29,74,576,31
5527,29,74,576,32
5528,29,74,576,33
5529,29,74,576,34
5530,29,74,576,35
5531,29,74,576,36
5532,29,74,576,37
5533,29,74,576,38
5534,29,74,576,39
5535,29,74,576,40
5536,29,74,576,41
5537,29,74,576,42
5538,29,74,576,43
5539,29,74,576,44
5540,29,74,576,45
5541,29,74,576,46
5542,29,74,576,47
5543,29,74,577,48
5544,29,74,577,49
5545,29,74,577,50
5546,29,74,577,51
5547,29,74,577,52
5548,29,74,577,53
5549,29,74,577,54
5550,29,74,577,55
5551,29,74,577,56
5552,29,75,577,1
5553,29,75,577,2
5554,29,75,577,3
5555,29,75,577,4
5556,29,75,577,5
5557,29,75,577,6
5558,29,75,577,7
5559,29,75,577,8
5560,29,75,577,9
5561,29,75,577,10
5562,29,75,577,11
5563,29,75,577,12
5564,29,75,577,13
5565,29,75,577,14
5566,29,75,577,15
5567,29,75,577,16
5568,29,75,577,17
5569,29,75,577,18
5570,29,75,577,19
5571,29,75,578,20
5572,29,75,578,21
5573,29,75,578,22
5574,29,75,578,23
5575,29,75,578,24
5576,29,75,578,25
5577,29,75,578,26
5578,29,75,578,27
5579,29,75,578,28
5580,29,75,578,29
5581,29,75,578,30
5582,29,75,578,31
5583,29,75,578,32
5584,29,75,578,33
5585,29,75,578,34
5586,29,75,578,35
5587,29,75,578,36
5588,29,75,578,37
5589,29,75,578,38
5590,29,75,578,39
5591,29,75,578,40
5592,29,76,578,1
5593,29,76,578,2
5594,29,76,578,3
5595,29,76,578,4
5596,29,76,578,5
5597,29,76,579,6
5598,29,76,579,7
5599,29,76,579,8
5600,29,76,579,9
5601,29,76,579,10
5602,29,76,579,11
5603,29,76,579,12
5604,29,76,579,13
5605,29,76,579,14
5606,29,76,579,15
5607,29,76,579,16
5608,29,76,579,17
5609,29,76,579,18
5610,29,76,579,19
5611,29,76,579,20
5612,29,76,579,21
5613,29,76,579,22
5614,29,76,579,23
5615,29,76,579,24
5616,29,76,579,25
5617,29,76,580,26
5618,29,76,580,27
5619,29,76,580,28
5620,29,76,580,29
5621,29,76,580,30
5622,29,76,580,31
5623,29,77,580,1
5624,29,77,580,2
5625,29,77,580,3
5626,29,77,580,4
5627,29,77,580,5
5628,29,77,580,6
5629,29,77,580,7
5630,29,77,580,8
5631,29,77,580,9
5632,29,77,580,10
5633,29,77,580,11
5634,29,77,580,12
5635,29,77,580,13
5636,29,77,580,14
5637,29,77,580,15
5638,29,77,580,16
5639,29,77,580,17
5640,29,77,580,18
5641,29,77,580,19
5642,29,77,581,20
5643,29,77,581,21
5644,29,77,581,22
5645,29,77,581,23
5646,29,77,581,24
5647,29,77,581,25
5648,29,77,581,26
5649,29,77,581,27
5650,29,77,581,28
5651,29,77,581,29
5652,29,77,581,30
5653,29,77,581,31
5654,29,77,581,32
5655,29,77,581,33
5656,29,77,581,34
5657,29,77,581,35
5658,29,77,581,36
5659,29,77,581,37
5660,29,77,581,38
5661,29,77,581,39
5662,29,77,581,40
5663,29,77,581,41
5664,29,77,581,42
5665,29,77,581,43
5666,29,77,581,44
5667,29,77,581,45
5668,29,77,581,46
5669,29,77,581,47
5670,29,77,581,48
5671,29,77,581,49
5672,29,77,581,50
5673,30,78,582,1
5674,30,78,582,2
5675,30,78,582,3
5676,30,78,582,4
5677,30,78,582,5
5678,30,78,582,6
5679,30,78,582,7
5680,30,78,582,8
5681,30,78,582,9
5682,30,78,582,10
5683,30,78,582,11
5684,30,78,582,12
5685,30,78,582,13
5686,30,78,582,14
5687,30,78,582,15
5688,30,78,582,16
5689,30,78,582,17
5690,30,78,582,18
5691,30,78,582,19
5692,30,78,582,20
5693,30,78,582,21
5694,30,78,582,22
5695,30,78,582,23
5696,30,78,582,24
5697,30,78,582,25
5698,30,78,582,26
5699,30,78,582,27
5700,30,78,582,28
5701,30,78,582,29
5702,30,78,582,30
5703,30,78,583,31
5704,30,78,583,32
5705,30,78,583,33
5706,30,78,583,34
5707,30,78,583,35
5708,30,78,583,36
5709,30,78,583,37
5710,30,78,583,38
5711,30,78,583,39
5712,30,78,583,40
5713,30,79,583,1
5714,30,79,583,2
5715,30,79,583,3
5716,30,79,583,4
5717,30,79,583,5
5718,30,79,583,6
5719,30,79,583,7
5720,30,79,583,8
5721,30,79,583,9
5722,30,79,583,10
5723,30,79,583,11
5724,30,79,583,12
5725,30,79,583,13
5726,30,79,583,14
5727,30,79,583,15
5728,30,79,583,16
5729,30,79,584,17
5730,30,79,584,18
5731,30,79,584,19
5732,30,79,584,20
5733,30,79,584,21
5734,30,79,584,22
5735,30,79,584,23
5736,30,79,584,24
5737,30,79,584,25
5738,30,79,584,26
5739,30,79,584,27
5740,30,79,584,28
5741,30,79,584,29
5742,30,79,584,30
5743,30,79,584,31
5744,30,79,584,32
5745,30,79,584,33
5746,30,79,584,34
5747,30,79,584,35
5748,30,79,584,36
5749,30,79,584,37
5750,30,79,584,38
5751,30,79,584,39
5752,30,79,584,40
5753,30,79,584,41
5754,30,79,584,42
5755,30,79,584,43
5756,30,79,584,44
5757,30,79,584,45
5758,30,79,584,46
5759,30,80,585,1
5760,30,80,585,2
5761,30,80,585,3
5762,30,80,585,4
5763,30,80,585,5
5764,30,80,585,6
5765,30,80,585,7
5766,30,80,585,8
5767,30,80,585,9
5768,30,80,585,10
5769,30,80,585,11
5770,30,80,585,12
5771,30,80,585,13
5772,30,80,585,14
5773,30,80,585,15
5774,30,80,585,16
5775,30,80,585,17
5776,30,80,585,18
5777,30,80,585,19
5778,30,80,585,20
5779,30,80,585,21
5780,30,80,585,22
5781,30,80,585,23
5782,30,80,585,24
5783,30,80,585,25
5784,30,80,585,26
5785,30,80,585,27
5786,30,80,585,28
5787,30,80,585,29
5788,30,80,585,30
5789,30,80,585,31
5790,30,80,585,32
5791,30,80,585,33
5792,30,80,585,34
5793,30,80,585,35
5794,30,80,585,36
5795,30,80,585,37
5796,30,80,585,38
5797,30,80,585,39
5798,30,80,585,40
5799,30,80,586,41
5800,30,80,586,42
5801,30,81,586,1
5802,30,81,586,2
5803,30,81,586,3
5804,30,81,586,4
5805,30,81,586,5
5806,30,81,586,6
5807,30,81,586,7
5808,30,81,586,8
5809,30,81,586,9
5810,30,81,586,10
5811,30,81,586,11
5812,30,81,586,12
5813,30,81,586,13
5814,30,81,586,14
5815,30,81,586,15
5816,30,81,586,16
5817,30,81,586,17
5818,30,81,586,18
5819,30,81,586,19
5820,30,81,586,20
5821,30,81,586,21
5822,30,81,586,22
5823,30,81,586,23
5824,30,81,586,24
5825,30,81,586,25
5826,30,81,586,26
5827,30,81,586,27
5828,30,81,586,28
5829,30,81,586,29
5830,30,82,587,1
5831,30,82,587,2
5832,30,82,587,3
5833,30,82,587,4
5834,30,82,587,5
5835,30,82,587,6
5836,30,82,587,7
5837,30,82,587,8
5838,30,82,587,9
5839,30,82,587,10
5840,30,82,587,11
5841,30,82,587,12
5842,30,82,587,13
5843,30,82,587,14
5844,30,82,587,15
5845,30,82,587,16
5846,30,82,587,17
5847,30,82,587,18
5848,30,82,587,19
5849,30,83,587,1
5850,30,83,587,2
5851,30,83,587,3
5852,30,83,587,4
5853,30,83,588,5
5854,30,83,588,6
5855,30,83,588,7
5856,30,83,588,8
5857,30,83,588,9
5858,30,83,588,10
5859,30,83,588,11
5860,30,83,588,12
5861,30,83,588,13
5862,30,83,588,14
5863,30,83,588,15
5864,30,83,588,16
5865,30,83,588,17
5866,30,83,588,18
5867,30,83,588,19
5868,30,83,588,20
5869,30,83,588,21
5870,30,83,588,22
5871,30,83,588,23
5872,30,83,588,24
5873,30,83,588,25
5874,30,83,588,26
5875,30,83,588,27
5876,30,83,588,28
5877,30,83,588,29
5878,30,83,588,30
5879,30,83,588,31
5880,30,83,588,32
5881,30,83,588,33
5882,30,83,589,34
5883,30,83,589,35
5884,30,83,589,36
5885,30,84,589,1
5886,30,84,589,2
5887,30,84,589,3
5888,30,84,589,4
5889,30,84,589,5
5890,30,84,589,6
5891,30,84,589,7
5892,30,84,589,8
5893,30,84,589,9
5894,30,84,589,10
5895,30,84,589,11
5896,30,84,589,12
5897,30,84,589,13
5898,30,84,589,14
5899,30,84,589,15
5900,30,84,589,16
5901,30,84,589,17
5902,30,84,589,18
5903,30,84,589,19
5904,30,84,589,20
5905,30,84,589,21
5906,30,84,589,22
5907,30,84,589,23
5908,30,84,589,24
5909,30,84,590,25
5910,30,85,590,1
5911,30,85,590,2
5912,30,85,590,3
5913,30,85,590,4
5914,30,85,590,5
5915,30,85,590,6
5916,30,85,590,7
5917,30,85,590,8
5918,30,85,590,9
5919,30,85,590,10
5920,30,85,590,11
5921,30,85,590,12
5922,30,85,590,13
5923,30,85,590,14
5924,30,85,590,15
5925,30,85,590,16
5926,30,85,590,17
5927,30,85,590,18
5928,30,85,590,19
5929,30,85,590,20
5930,30,85,590,21
5931,30,85,590,22
5932,30,86,591,1
5933,30,86,591,2
5934,30,86,591,3
5935,30,86,591,4
5936,30,86,591,5
5937,30,86,591,6
5938,30,86,591,7
5939,30,86,591,8
5940,30,86,591,9
5941,30,86,591,10
5942,30,86,591,11
5943,30,86,591,12
5944,30,86,591,13
5945,30,86,591,14
5946,30,86,591,15
5947,30,86,591,16
5948,30,86,591,17
5949,30,87,591,1
5950,30,87,591,2
5951,30,87,591,3
5952,30,87,591,4
5953,30,87,591,5
5954,30,87,591,6
5955,30,87,591,7
5956,30,87,591,8
5957,30,87,591,9
5958,30,87,591,10
5959,30,87,592,11
5960,30,87,592,12
5961,30,87,592,13
5962,30,87,592,14
5963,30,87,592,15
5964,30,87,592,16
5965,30,87,592,17
5966,30,87,592,18
5967,30,87,592,19
5968,30,88,592,1
5969,30,88,592,2
5970,30,88,592,3
5971,30,88,592,4
5972,30,88,592,5
5973,30,88,592,6
5974,30,88,592,7
5975,30,88,592,8
5976,30,88,592,9
5977,30,88,592,10
5978,30,88,592,11
5979,30,88,592,12
5980,30,88,592,13
5981,30,88,592,14
5982,30,88,592,15
5983,30,88,592,16
5984,30,88,592,17
5985,30,88,592,18
5986,30,88,592,19
5987,30,88,592,20
5988,30,88,592,21
5989,30,88,592,22
5990,30,88,593,23
5991,30,88,593,24
5992,30,88,593,25
5993,30,88,593,26
5994,30,89,593,1
5995,30,89,593,2
5996,30,89,593,3
5997,30,89,593,4
5998,30,89,593,5
5999,30,89,593,6
6000,30,89,593,7
6001,30,89,593,8
6002,30,89,593,9
6003,30,89,593,10
6004,30,89,593,11
6005,30,89,593,12
6006,30,89,593,13
6007,30,89,593,14
6008,30,89,593,15
6009,30,89,593,16
6010,30,89,593,17
6011,30,89,593,18
6012,30,89,593,19
6013,30,89,593,20
6014,30,89,593,21
6015,30,89,593,22
6016,30,89,594,23
6017,30,89,594,24
6018,30,89,594,25
6019,30,89,594,26
6020,30,89,594,27
6021,30,89,594,28
6022,30,89,594,29
6023,30,89,594,30
6024,30,90,594,1
6025,30,90,594,2
6026,30,90,594,3
6027,30,90,594,4
6028,30,90,594,5
6029,30,90,594,6
6030,30,90,594,7
6031,30,90,594,8
6032,30,90,594,9
6033,30,90,594,10
6034,30,90,594,11
6035,30,90,594,12
6036,30,90,594,13
6037,30,90,594,14
6038,30,90,594,15
6039,30,90,594,16
6040,30,90,594,17
6041,30,90,594,18
6042,30,90,595,19
6043,30,90,595,20
6044,30,91,595,1
6045,30,91,595,2
6046,30,91,595,3
6047,30,91,595,4
6048,30,91,595,5
6049,30,91,595,6
6050,30,91,595,7
6051,30,91,595,8
6052,30,91,595,9
6053,30,91,595,10
6054,30,91,595,11
6055,30,91,595,12
6056,30,91,595,13
6057,30,91,595,14
6058,30,91,595,15
6059,30,92,595,1
6060,30,92,595,2
6061,30,92,595,3
6062,30,92,595,4
6063,30,92,595,5
6064,30,92,595,6
6065,30,92,595,7
6066,30,92,595,8
6067,30,92,595,9
6068,30,92,596,10
6069,30,92,596,11
6070,30,92,596,12
6071,30,92,596,13
6072,30,92,596,14
6073,30,92,596,15
6074,30,92,596,16
6075,30,92,596,17
6076,30,92,596,18
6077,30,92,596,19
6078,30,92,596,20
6079,30,92,596,21
6080,30,93,596,1
6081,30,93,596,2
6082,30,93,596,3
6083,30,93,596,4
6084,30,93,596,5
6085,30,93,596,6
6086,30,93,596,7
6087,30,93,596,8
6088,30,93,596,9
6089,30,93,596,10
6090,30,93,596,11
6091,30,94,596,1
6092,30,94,596,2
6093,30,94,597,3
6094,30,94,597,4
6095,30,94,597,5
6096,30,94,597,6
6097,30,94,597,7
6098,30,94,597,8
6099,30,95,597,1
6100,30,95,597,2
6101,30,95,597,3
6102,30,95,597,4
6103,30,95,597,5
6104,30,95,597,6
6105,30,95,597,7
6106,30,95,597,8
6107,30,96,597,1
6108,30,96,597,2
6109,30,96,597,3
6110,30,96,597,4
6111,30,96,597,5
6112,30,96,597,6
6113,30,96,597,7
6114,30,96,597,8
6115,30,96,597,9
6116,30,96,597,10
6117,30,96,597,11
6118,30,96,597,12
6119,30,96,598,13
6120,30,96,598,14
6121,30,96,598,15
6122,30,96,598,16
6123,30,96,598,17
6124,30,96,598,18
6125,30,96,598,19
6126,30,97,598,1
6127,30,97,598,2
6128,30,97,598,3
6129,30,97,598,4
6130,30,97,598,5
6131,30,98,598,1
6132,30,98,598,2
6133,30,98,598,3
6134,30,98,598,4
6135,30,98,598,5
6136,30,98,599,6
6137,30,98,599,7
6138,30,98,599,8
6139,30,99,599,1
6140,30,99,599,2
6141,30,99,599,3
6142,30,99,599,4
6143,30,99,599,5
6144,30,99,599,6
6145,30,99,599,7
6146,30,99,599,8
6147,30,100,599,1
6148,30,100,599,2
6149,30,100,599,3
6150,30,100,599,4
6151,30,100,599,5
6152,30,100,600,6
6153,30,100,600,7
6154,30,100,600,8
6155,30,100,600,9
6156,30,100,600,10
6157,30,100,600,11
6158,30,101,600,1
6159,30,101,600,2
6160,30,101,600,3
6161,30,101,600,4
6162,30,101,600,5
6163,30,101,600,6
6164,30,101,600,7
6165,30,101,600,8
6166,30,101,600,9
6167,30,101,600,10
6168,30,101,600,11
6169,30,102,600,1
6170,30,102,600,2
6171,30,102,600,3
6172,30,102,600,4
6173,30,102,600,5
6174,30,102,600,6
6175,30,102,600,7
6176,30,102,600,8
6177,30,103,601,1
6178,30,103,601,2
6179,30,103,601,3
6180,30,104,601,1
6181,30,104,601,2
6182,30,104,601,3
6183,30,104,601,4
6184,30,104,601,5
6185,30,104,601,6
6186,30,104,601,7
6187,30,104,601,8
6188,30,104,601,9
6189,30,105,601,1
6190,30,105,601,2
6191,30,105,601,3
6192,30,105,601,4
6193,30,105,601,5
6194,30,106,602,1
6195,30,106,602,2
6196,30,106,602,3
6197,30,106,602,4
6198,30,107,602,1
6199,30,107,602,2
6200,30,107,602,3
6201,30,107,602,4
6202,30,107,602,5
6203,30,107,602,6
6204,30,107,602,7
6205,30,108,602,1
6206,30,108,602,2
6207,30,108,602,3
6208,30,109,603,1
6209,30,109,603,2
6210,30,109,603,3
6211,30,109,603,4
6212,30,109,603,5
6213,30,109,603,6
6214,30,110,603,1
6215,30,110,603,2
6216,30,110,603,3
6217,30,111,603,1
6218,30,111,603,2
6219,30,111,603,3
6220,30,111,603,4
6221,30,111,603,5
6222,30,112,604,1
6223,30,112,604,2
6224,30,112,604,3
6225,30,112,604,4
6226,30,113,604,1
6227,30,113,604,2
6228,30,113,604,3
6229,30,113,604,4
6230,30,113,604,5
6231,30,114,604,1
6232,30,114,604,2
6233,30,114,604,3
6234,30,114,604,4
6235,30,114,604,5
6236,30,114,604,6
